candidate_id,final_score,semantic_score,structured_score,behavioral_score,quality_score,skill_score,retrieval_score,ranking_score,evaluation_score,production_score,experience_score,career_score,consulting_ratio,education_score,certification_score,llm_hype_penalty,experience_fit_score,experience_distance,consistency_score,education_consistency_score,trap_probability,assessment_score,assessment_modifier,scale_boost,behavioral_boost,career_keyword_scores,ranking_concept,evaluation_concept,production_concept,rank,reasoning
CAND_0028793,0.634315,0.6048,0.5983,0.7721,1.0,0.1775,1.0,0.516,0.626,0.357,0.9176,0.9444,0.0,0.8,0.75,0.0,1.0,0.0,1.0,1.0,0.0,88.7,1.03,1.03,1.0,"{'retrieval': 1.0, 'ranking': 0.25, 'evaluation': 0.5, 'production': 0.0}",0.5556,0.4109,0.6084,52.0,"Demonstrated expertise with LoRA, PEFT, QLoRA (7 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows active GitHub history, open to work. Note: long notice period (120 days)."
CAND_0040117,0.632033,0.5288,0.6554,0.6894,1.0,0.2021,0.85,0.743,0.626,0.556,1.0,0.8333,0.0,1.0,0.75,0.0,1.0,0.0,1.0,1.0,0.0,77.7,1.01,1.0,1.0,"{'retrieval': 0.5, 'ranking': 0.75, 'evaluation': 0.5, 'production': 0.5}",0.5385,0.4085,0.5766,53.0,"Demonstrated expertise with FAISS, LangChain, LoRA (6 YOE), focusing on embeddings. Familiar with production ML pipelines and deployment workflows. Candidate shows open to work, immediate joiner."
CAND_0052682,0.630675,0.5363,0.5727,0.8537,0.97,0.2549,0.738,0.556,0.682,0.598,0.8286,0.8889,0.0,1.0,0.0,0.0,1.0,0.0,0.95,0.8,0.0,65.8,1.0,1.0,1.03,"{'retrieval': 0.5, 'ranking': 0.5, 'evaluation': 0.5, 'production': 0.5}",0.4121,0.2803,0.6361,54.0,"Demonstrated expertise with FAISS, QLoRA (7 YOE), focusing on embeddings. Familiar with production ML pipelines and deployment workflows. Candidate shows strong recruiter engagement, active GitHub history, open to work, immediate joiner."
CAND_0060315,0.630208,0.6046,0.592,0.6889,0.97,0.1131,0.642,1.0,0.0,1.0,0.6784,0.6667,0.0,0.9625,0.5,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.3507,0.2366,0.5954,55.0,"Demonstrated expertise with LangChain, QLoRA, Milvus (5 YOE), focusing on fine-tuning llms. Proven experience deploying ML systems to production at scale. Candidate shows open to work."
CAND_0017960,0.628254,0.5729,0.5839,0.8282,1.0,0.1137,0.925,0.556,0.626,0.406,0.9176,0.8889,0.0,0.8,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.75, 'ranking': 0.5, 'evaluation': 0.5, 'production': 0.0}",0.5221,0.3562,0.5779,56.0,"Demonstrated expertise with QLoRA, PEFT (8 YOE), focusing on python. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history, open to work, 60-day notice."
CAND_0093883,0.628146,0.5629,0.5793,0.6641,1.0,0.146,0.775,0.93,0.0,0.607,0.8392,0.3889,0.3333,0.8625,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.4461,0.3278,0.6216,57.0,"Demonstrated expertise with LoRA, Milvus (5 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows open to work, 60-day notice."
CAND_0033179,0.627991,0.578,0.5599,0.828,0.9,0.0203,0.712,0.93,0.0,0.747,0.9569,0.6667,0.5,0.825,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.4074,0.2809,0.6171,58.0,"Technical background in Fine-tuning LLMs (7 YOE). Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, actively looking and recently active, immediate joiner."
CAND_0094056,0.627248,0.5455,0.5857,0.6583,1.0,0.1719,1.0,0.703,0.0,0.846,0.7462,0.5,0.0,0.8875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 1.0, 'ranking': 0.5, 'evaluation': 0.0, 'production': 1.0}",0.4676,0.2824,0.6005,59.0,"Demonstrated expertise with Milvus, PEFT, Pinecone (6 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history. Note: long notice period (120 days)."
CAND_0035879,0.627001,0.5884,0.5563,0.7923,0.94,0.0651,0.775,0.93,0.0,0.747,0.9169,0.3889,0.0,0.9,0.0,0.0,0.95,0.5,0.9,0.6,0.0,0.0,1.0,1.03,1.03,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.4107,0.2655,0.5773,60.0,"Demonstrated expertise with Elasticsearch, Pinecone (4 YOE), focusing on python. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history, actively looking and recently active. Note: long notice period (120 days)."
CAND_0053591,0.62652,0.6046,0.5284,0.8601,1.0,0.1464,0.85,0.362,0.682,0.406,0.7638,0.6667,0.0,0.8875,0.5,0.0,1.0,0.0,1.0,1.0,0.0,90.1,1.05,1.03,1.03,"{'retrieval': 0.5, 'ranking': 0.25, 'evaluation': 0.5, 'production': 0.0}",0.4249,0.2358,0.6189,61.0,"Demonstrated expertise with LangChain, Milvus (5 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history, actively looking and recently active, 60-day notice."
CAND_0092706,0.62589,0.5954,0.5513,0.823,1.0,0.0138,0.502,1.0,0.0,0.916,0.9569,0.3889,0.0,0.8,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.4034,0.2591,0.6086,62.0,"Technical background in Fine-tuning LLMs (6 YOE). Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history, actively looking and recently active. Note: long notice period (120 days)."
CAND_0049896,0.625663,0.5763,0.6184,0.7201,0.97,0.0825,0.925,0.556,0.507,0.696,0.9961,0.8889,0.0,0.825,0.75,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.75, 'ranking': 0.5, 'evaluation': 0.5, 'production': 0.5}",0.5896,0.4458,0.5504,63.0,"Demonstrated expertise with LangChain (7 YOE), focusing on fine-tuning llms. Proven experience deploying ML systems to production at scale. Candidate shows actively looking and recently active."
CAND_0015967,0.624062,0.5697,0.594,0.6891,0.97,0.1408,0.642,1.0,0.0,0.874,0.7569,0.3889,0.0,0.8625,0.75,0.0,1.0,0.0,0.95,0.8,0.0,61.3,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.4133,0.2982,0.6096,64.0,"Demonstrated expertise with QLoRA, Pinecone (5 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows open to work, immediate joiner."
CAND_0022720,0.622825,0.6037,0.5676,0.6198,1.0,0.1132,0.768,0.93,0.0,0.607,0.8392,0.3889,0.0,0.7875,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.4357,0.3122,0.6104,65.0,"Demonstrated expertise with Elasticsearch, LoRA (6 YOE), focusing on llms. Proven experience deploying ML systems to production at scale. Candidate shows active GitHub history. Note: long notice period (120 days)."
CAND_0076251,0.622328,0.5804,0.5786,0.7203,1.0,0.1553,1.0,0.516,0.07,0.888,0.9176,0.3333,0.0,0.7625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,76.3,1.01,1.03,1.0,"{'retrieval': 1.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.5824,0.4476,0.5721,66.0,"Demonstrated expertise with Elasticsearch, PEFT, Weaviate (8 YOE), focusing on fine-tuning llms. Proven experience deploying ML systems to production at scale. Candidate shows open to work, 60-day notice."
CAND_0007412,0.622286,0.56,0.5866,0.7179,0.94,0.1162,0.925,0.799,0.626,0.448,0.8246,0.8333,0.0,0.925,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.75, 'ranking': 0.75, 'evaluation': 0.5, 'production': 0.0}",0.3741,0.2309,0.6146,67.0,"Demonstrated expertise with Milvus, Pinecone (7 YOE), focusing on rag. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, open to work. Note: long notice period (120 days)."
CAND_0086151,0.621573,0.4905,0.6491,0.6952,1.0,0.2235,1.0,0.986,0.327,0.598,0.8784,0.7222,0.0,0.925,0.0,0.0,1.0,0.0,1.0,1.0,0.0,60.4,1.0,1.0,1.0,"{'retrieval': 1.0, 'ranking': 1.0, 'evaluation': 0.25, 'production': 0.5}",0.6386,0.4936,0.5348,68.0,"Demonstrated expertise with Elasticsearch, LangChain, LoRA (8 YOE), focusing on embeddings. Familiar with production ML pipelines and deployment workflows. Candidate shows open to work. Note: long notice period (120 days)."
CAND_0011327,0.621346,0.5963,0.5541,0.7827,1.0,0.0,0.712,0.951,0.0,0.958,0.8784,0.5,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.3983,0.2553,0.5892,69.0,"Adjacent ML/engineering background (6 YOE). Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, actively looking and recently active, 60-day notice. Note: no direct JD skill matches found."
CAND_0043228,0.620954,0.5523,0.5547,0.7241,1.0,0.0583,1.0,0.703,0.0,0.846,0.707,0.3889,0.0,0.8,0.0,0.0,1.0,0.0,1.0,1.0,0.0,83.0,1.03,1.03,1.0,"{'retrieval': 1.0, 'ranking': 0.5, 'evaluation': 0.0, 'production': 1.0}",0.4803,0.3143,0.6131,70.0,"Demonstrated expertise with Weaviate (7 YOE), focusing on nlp. Proven experience deploying ML systems to production at scale. Candidate shows immediate joiner."
CAND_0046924,0.620646,0.5148,0.5976,0.6149,0.92,0.0998,0.775,1.0,0.0,0.958,0.7854,0.3889,0.3333,0.5075,0.5,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.388,0.2439,0.5745,71.0,"Demonstrated expertise with FAISS (6 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Hiring readiness within standard parameters. Note: long notice period (120 days)."
CAND_0041568,0.619533,0.6188,0.6092,0.6571,0.97,0.1211,0.925,0.799,0.626,0.556,0.8784,0.8889,0.0,0.925,0.0,0.0,1.0,0.0,0.95,0.8,0.0,72.4,1.01,1.0,1.0,"{'retrieval': 0.75, 'ranking': 0.75, 'evaluation': 0.5, 'production': 0.5}",0.5577,0.3561,0.5317,72.0,"Demonstrated expertise with PEFT, Pinecone, Weaviate (5 YOE), focusing on recommendation systems. Familiar with production ML pipelines and deployment workflows. Candidate shows open to work."
CAND_0043958,0.619339,0.6011,0.5932,0.6202,1.0,0.0455,0.586,1.0,0.0,0.958,0.9569,0.6667,0.0,0.8,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.4184,0.3369,0.5672,73.0,"Demonstrated expertise with FAISS (7 YOE), focusing on fine-tuning llms. Proven experience deploying ML systems to production at scale. Candidate shows active GitHub history. Note: long notice period (120 days)."
CAND_0010541,0.617958,0.5588,0.5916,0.6737,1.0,0.1278,0.775,0.951,0.0,0.916,0.8784,0.3889,0.0,0.8625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,76.8,1.01,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.3316,0.2016,0.5862,74.0,"Demonstrated expertise with LoRA, Pinecone, Weaviate (6 YOE), focusing on nlp. Proven experience deploying ML systems to production at scale. Candidate shows open to work, 60-day notice."
CAND_0006567,0.617784,0.5966,0.5658,0.7952,0.95,0.1429,0.775,0.628,0.626,0.598,0.707,0.4444,0.0,0.8,0.5,0.0,1.0,0.0,1.0,1.0,0.0,64.4,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.25, 'evaluation': 0.5, 'production': 0.5}",0.4559,0.3649,0.4018,75.0,"Technical background in NLP, Python, Ranking Systems (8 YOE). Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, open to work, 60-day notice."
CAND_0004402,0.6149,0.6162,0.5392,0.7699,0.91,0.0373,0.712,0.986,0.0,0.663,0.9569,0.6667,0.0,0.925,0.0,0.0,1.0,0.0,0.85,0.4,0.0,51.6,0.99,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.4004,0.283,0.6112,76.0,"Demonstrated expertise with PEFT (6 YOE), focusing on fine-tuning llms. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, actively looking and recently active, 60-day notice."
CAND_0030468,0.614732,0.5604,0.5906,0.8173,0.85,0.1245,0.85,0.628,0.411,0.804,0.6854,0.1667,0.0,0.925,0.5,0.0,1.0,0.0,0.75,1.0,0.2,80.5,1.03,1.03,1.0,"{'retrieval': 0.5, 'ranking': 0.25, 'evaluation': 0.25, 'production': 1.0}",0.4529,0.3449,0.3647,77.0,"Demonstrated expertise with Milvus (5 YOE), focusing on ranking systems. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, open to work, 45-day notice."
CAND_0025640,0.613729,0.5896,0.5487,0.7631,1.0,0.1017,0.775,0.986,0.0,0.565,0.9569,0.5,0.5,0.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,74.9,1.01,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.4319,0.2575,0.5682,78.0,"Demonstrated expertise with Elasticsearch, FAISS, PEFT (6 YOE), focusing on recommendation systems. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, open to work, immediate joiner."
CAND_0096142,0.612598,0.5761,0.5226,0.7564,0.97,0.22,0.2716,0.743,0.626,0.696,0.7462,0.5,0.0,0.925,0.5,0.0,1.0,0.0,0.95,0.8,0.0,91.8,1.05,1.03,1.03,"{'retrieval': 0.0, 'ranking': 0.75, 'evaluation': 0.5, 'production': 0.5}",0.4519,0.317,0.6687,79.0,"Demonstrated expertise with LoRA, Pinecone, Weaviate (5 YOE), focusing on nlp. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history, actively looking and recently active. Note: long notice period (120 days)."
CAND_0070202,0.612281,0.5573,0.591,0.6441,1.0,0.1926,0.775,0.89,0.271,0.598,0.8213,0.5,0.0,0.8,0.5,0.0,1.0,0.0,1.0,1.0,0.0,76.8,1.01,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.75, 'evaluation': 0.25, 'production': 0.5}",0.5662,0.4028,0.6268,80.0,"Demonstrated expertise with LoRA (5 YOE), focusing on embeddings. Familiar with production ML pipelines and deployment workflows. Hiring readiness within standard parameters."
CAND_0070333,0.611599,0.583,0.5583,0.7289,1.0,0.1564,0.775,0.93,0.0,0.607,0.9329,0.3889,0.5,0.9625,0.0,0.0,0.97,0.3,1.0,1.0,0.0,78.1,1.01,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.4056,0.2606,0.6321,81.0,"Demonstrated expertise with Elasticsearch, FAISS, Milvus (5 YOE), focusing on llms. Proven experience deploying ML systems to production at scale. Candidate shows open to work, 60-day notice."
CAND_0053695,0.61125,0.5402,0.5717,0.7289,1.0,0.1499,1.0,0.799,0.271,0.399,0.9176,0.5556,0.0,0.8625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 1.0, 'ranking': 0.75, 'evaluation': 0.25, 'production': 0.0}",0.5418,0.369,0.5759,82.0,"Demonstrated expertise with LangChain, Pinecone (6 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows active GitHub history, open to work, immediate joiner."
CAND_0005538,0.61036,0.5997,0.5723,0.8031,0.85,0.0893,0.925,0.708,0.1148,0.804,0.6678,0.6667,0.0,0.7875,0.5,0.0,1.0,0.0,0.75,1.0,0.2,92.9,1.05,1.03,1.0,"{'retrieval': 0.75, 'ranking': 0.75, 'evaluation': 0.0, 'production': 1.0}",0.3658,0.2572,0.3924,83.0,"Demonstrated expertise with LoRA, QLoRA (6 YOE), focusing on python. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, actively looking and recently active."
CAND_0061339,0.609528,0.5499,0.5693,0.8111,1.0,0.0801,0.775,0.743,0.507,0.696,0.936,0.5556,0.0,0.7625,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.03,1.03,"{'retrieval': 0.25, 'ranking': 0.75, 'evaluation': 0.5, 'production': 0.5}",0.5524,0.3709,0.5624,84.0,"Demonstrated expertise with Milvus (4 YOE), focusing on llms. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history, open to work."
CAND_0069905,0.60947,0.634,0.5725,0.7853,1.0,0.1782,1.0,0.572,0.411,0.448,0.7462,0.9444,0.0,0.8625,0.5,0.0,1.0,0.0,1.0,1.0,0.0,71.3,1.01,1.0,1.0,"{'retrieval': 1.0, 'ranking': 0.25, 'evaluation': 0.25, 'production': 0.0}",0.4699,0.3228,0.6086,85.0,"Demonstrated expertise with LangChain, LoRA, Weaviate (7 YOE), focusing on python. Familiar with production ML pipelines and deployment workflows. Candidate shows strong recruiter engagement, open to work."
CAND_0039383,0.608395,0.5788,0.5434,0.8403,1.0,0.171,1.0,0.418,0.271,0.532,0.7462,0.5,0.0,0.8,0.5,0.0,1.0,0.0,1.0,1.0,0.0,62.8,1.0,1.03,1.0,"{'retrieval': 1.0, 'ranking': 0.25, 'evaluation': 0.25, 'production': 0.0}",0.4842,0.305,0.6113,86.0,"Demonstrated expertise with Elasticsearch, FAISS, LoRA (7 YOE), focusing on nlp. Proven experience deploying ML systems to production at scale. Candidate shows active GitHub history, open to work."
CAND_0066376,0.606783,0.5468,0.6123,0.6584,1.0,0.2302,1.0,0.759,0.411,0.556,0.8286,0.7222,0.0,0.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,81.8,1.03,1.0,1.0,"{'retrieval': 1.0, 'ranking': 0.5, 'evaluation': 0.25, 'production': 0.5}",0.4826,0.3799,0.6426,87.0,"Demonstrated expertise with FAISS, LoRA (6 YOE), focusing on fine-tuning llms. Familiar with production ML pipelines and deployment workflows. Candidate shows open to work."
CAND_0011162,0.606091,0.54,0.5557,0.7551,0.97,0.3155,0.28,0.93,0.271,0.888,0.9176,0.3889,0.0,0.9,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.25, 'production': 1.0}",0.5988,0.4163,0.5786,88.0,"Demonstrated expertise with FAISS, LangChain, LoRA (6 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, open to work."
CAND_0068777,0.605713,0.5718,0.5917,0.5783,1.0,0.1051,0.768,1.0,0.0,0.874,0.8784,0.3889,0.25,0.9625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.2873,0.1267,0.5819,89.0,"Demonstrated expertise with LoRA, Milvus (7 YOE), focusing on nlp. Proven experience deploying ML systems to production at scale. Hiring readiness within standard parameters. Note: long notice period (120 days)."
CAND_0000031,0.604694,0.5588,0.5282,0.822,1.0,0.1319,0.768,0.743,0.271,0.49,0.9176,0.3889,0.0,0.8875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.4,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.75, 'evaluation': 0.25, 'production': 0.0}",0.5874,0.4239,0.5403,90.0,"Demonstrated expertise with FAISS, Pinecone (6 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, actively looking and recently active, 60-day notice."
CAND_0042029,0.604589,0.5846,0.5649,0.7291,1.0,0.1817,0.85,0.516,0.682,0.49,0.7638,0.6667,0.0,0.7625,0.5,0.0,1.0,0.0,1.0,1.0,0.0,82.7,1.03,1.03,1.0,"{'retrieval': 0.5, 'ranking': 0.25, 'evaluation': 0.5, 'production': 0.0}",0.5437,0.4057,0.5129,91.0,"Demonstrated expertise with Elasticsearch, Weaviate (6 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows active GitHub history, 45-day notice."
CAND_0070398,0.604054,0.5871,0.5712,0.6992,0.97,0.2615,1.0,0.572,0.411,0.406,0.8605,0.4444,0.0,0.9,0.0,0.0,1.0,0.0,0.95,0.8,0.0,84.8,1.03,1.03,1.0,"{'retrieval': 1.0, 'ranking': 0.25, 'evaluation': 0.25, 'production': 0.0}",0.4062,0.2752,0.6156,92.0,"Demonstrated expertise with FAISS, LoRA (7 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows active GitHub history, open to work. Note: long notice period (120 days)."
CAND_0054123,0.603446,0.6008,0.5952,0.7098,0.97,0.178,1.0,0.556,0.411,0.556,0.8046,0.7222,0.0,0.925,0.5,0.0,0.97,0.3,0.95,0.8,0.0,92.0,1.05,1.0,1.03,"{'retrieval': 1.0, 'ranking': 0.5, 'evaluation': 0.25, 'production': 0.5}",0.4343,0.2926,0.6187,93.0,"Demonstrated expertise with LangChain, Weaviate (5 YOE), focusing on fine-tuning llms. Familiar with production ML pipelines and deployment workflows. Candidate shows strong recruiter engagement, active GitHub history, 60-day notice."
CAND_0015065,0.602811,0.5905,0.621,0.7658,0.97,0.0456,0.775,1.0,0.0,1.0,0.8689,0.3889,0.0,0.9,0.5,0.0,0.8925,1.1,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.4267,0.2436,0.5892,94.0,"Technical background in Embeddings, RAG (4 YOE). Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, open to work."
CAND_0065786,0.601433,0.5795,0.4984,0.8841,0.97,0.0629,0.698,0.986,0.0,0.523,0.7489,0.6667,0.0,0.9,0.0,0.0,0.99,0.1,0.95,0.8,0.0,0.0,1.0,1.03,1.03,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.3748,0.2019,0.5833,95.0,"Demonstrated expertise with LoRA, Pinecone (5 YOE). Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history, actively looking and recently active, 45-day notice."
CAND_0049978,0.60088,0.5778,0.5364,0.7424,1.0,0.1227,0.642,1.0,0.0,0.916,0.7569,0.3889,0.0,0.4075,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 1.0, 'evaluation': 0.0, 'production': 1.0}",0.3487,0.2359,0.585,96.0,"Demonstrated expertise with LoRA, Weaviate (7 YOE), focusing on embeddings. Proven experience deploying ML systems to production at scale. Candidate shows strong recruiter engagement, active GitHub history, open to work, 60-day notice."
